Label:, CH1-2: é¸îgêîâûìöä÷êî
3.20000000E+002, 6.65391898E+000
3.22500000E+002, 6.64172806E+000
3.25000000E+002, 7.69095738E+000
3.27500000E+002, 7.68244836E+000
3.30000000E+002, 8.18438306E+000
3.32500000E+002, 7.80117474E+000
3.35000000E+002, 8.94972181E+000
3.37500000E+002, 9.19803750E+000
3.40000000E+002, 9.66082938E+000
3.42500000E+002, 9.73198945E+000
3.45000000E+002, 1.01442532E+001
3.47500000E+002, 1.05926535E+001
3.50000000E+002, 1.07596061E+001
3.52500000E+002, 1.08207194E+001
3.55000000E+002, 1.13732529E+001
3.57500000E+002, 1.17132412E+001
3.60000000E+002, 1.17544049E+001
3.62500000E+002, 1.20124741E+001
3.65000000E+002, 1.20392473E+001
3.67500000E+002, 1.28317905E+001
3.70000000E+002, 1.28039238E+001
3.72500000E+002, 1.30799177E+001
3.75000000E+002, 1.34012729E+001
3.77500000E+002, 1.35943826E+001
3.80000000E+002, 1.38076419E+001
3.82500000E+002, 1.42283369E+001
3.85000000E+002, 1.44649401E+001
3.87500000E+002, 1.45316086E+001
3.90000000E+002, 1.50370724E+001
3.92500000E+002, 1.49318518E+001
3.95000000E+002, 1.50674731E+001
3.97500000E+002, 1.55686022E+001
4.00000000E+002, 1.60020754E+001
4.02500000E+002, 1.62617227E+001
4.05000000E+002, 1.65721056E+001
4.07500000E+002, 1.65702010E+001
4.10000000E+002, 1.69680977E+001
4.12500000E+002, 1.71418718E+001
4.15000000E+002, 1.71360641E+001
4.17500000E+002, 1.75032167E+001
4.20000000E+002, 1.76608650E+001
4.22500000E+002, 1.80803163E+001
4.25000000E+002, 1.82226484E+001
4.27500000E+002, 1.84709182E+001
4.30000000E+002, 1.86836530E+001
4.32500000E+002, 1.88831910E+001
4.35000000E+002, 1.93176571E+001
4.37500000E+002, 1.93321342E+001
4.40000000E+002, 1.97355268E+001
4.42500000E+002, 2.01762782E+001
4.45000000E+002, 2.02702536E+001
4.47500000E+002, 2.06812483E+001
4.50000000E+002, 2.09495104E+001
4.52500000E+002, 2.11497636E+001
4.55000000E+002, 2.15680170E+001
4.57500000E+002, 2.17556106E+001
4.60000000E+002, 2.18661181E+001
4.62500000E+002, 2.22800997E+001
4.65000000E+002, 2.26367074E+001
4.67500000E+002, 2.26918176E+001
4.70000000E+002, 2.29368878E+001
4.72500000E+002, 2.32095606E+001
4.75000000E+002, 2.34718930E+001
4.77500000E+002, 2.38259380E+001
4.80000000E+002, 2.43461427E+001
4.82500000E+002, 2.48006452E+001
4.85000000E+002, 2.53796083E+001
4.87500000E+002, 2.60518206E+001
4.90000000E+002, 2.65430483E+001
4.92500000E+002, 2.69577949E+001
4.95000000E+002, 2.74832196E+001
4.97500000E+002, 2.79569061E+001
5.00000000E+002, 2.85399300E+001
5.02500000E+002, 2.91869635E+001
5.05000000E+002, 2.98811066E+001
5.07500000E+002, 3.07188956E+001
5.10000000E+002, 3.16500307E+001
5.12500000E+002, 3.26075555E+001
5.15000000E+002, 3.37063988E+001
5.17500000E+002, 3.50209133E+001
5.20000000E+002, 3.67058239E+001
5.22500000E+002, 3.85907899E+001
5.25000000E+002, 4.11876846E+001
5.27500000E+002, 4.49786653E+001
5.30000000E+002, 5.20541698E+001
5.32500000E+002, 6.15551147E+001
5.35000000E+002, 4.83742246E+001
5.37500000E+002, 4.32458667E+001
5.40000000E+002, 3.99348704E+001
5.42500000E+002, 3.75548907E+001
5.45000000E+002, 3.56126107E+001
5.47500000E+002, 3.40509003E+001
5.50000000E+002, 3.26403160E+001
5.52500000E+002, 3.13505357E+001
5.55000000E+002, 3.03513183E+001
5.57500000E+002, 2.93201556E+001
5.60000000E+002, 2.84082736E+001
5.62500000E+002, 2.74790810E+001
5.65000000E+002, 2.67211086E+001
5.67500000E+002, 2.59624451E+001
5.70000000E+002, 2.54745154E+001
5.72500000E+002, 2.48235372E+001
5.75000000E+002, 2.43580290E+001
5.77500000E+002, 2.36976370E+001
5.80000000E+002, 2.32803095E+001
5.82500000E+002, 2.27591922E+001
5.85000000E+002, 2.23547828E+001
5.87500000E+002, 2.20341432E+001
5.90000000E+002, 2.14736525E+001
5.92500000E+002, 2.10923032E+001
5.95000000E+002, 2.08158997E+001
5.97500000E+002, 2.04415144E+001
6.00000000E+002, 1.99257426E+001
6.02500000E+002, 1.95646482E+001
6.05000000E+002, 1.92859814E+001
6.07500000E+002, 1.87888611E+001
6.10000000E+002, 1.83331473E+001
6.12500000E+002, 1.80584594E+001
6.15000000E+002, 1.77820062E+001
6.17500000E+002, 1.76721729E+001
6.20000000E+002, 1.71313897E+001
6.22500000E+002, 1.71053860E+001
6.25000000E+002, 1.67442004E+001
6.27500000E+002, 1.63437738E+001
6.30000000E+002, 1.64890891E+001
6.32500000E+002, 1.59310820E+001
6.35000000E+002, 1.56741506E+001
6.37500000E+002, 1.54549552E+001
6.40000000E+002, 1.50357744E+001
6.42500000E+002, 1.48354196E+001
6.45000000E+002, 1.45963965E+001
6.47500000E+002, 1.43339876E+001
6.50000000E+002, 1.42742048E+001
6.52500000E+002, 1.38263643E+001
6.55000000E+002, 1.35379767E+001
6.57500000E+002, 1.33016283E+001
6.60000000E+002, 1.30101691E+001
6.62500000E+002, 1.26911280E+001
6.65000000E+002, 1.24764210E+001
6.67500000E+002, 1.21448548E+001
6.70000000E+002, 1.17674685E+001
6.72500000E+002, 1.17248345E+001
6.75000000E+002, 1.12649079E+001
6.77500000E+002, 1.04757333E+001
6.80000000E+002, 9.66786427E+000
6.82500000E+002, 9.63554737E+000
6.85000000E+002, 9.39418782E+000
6.87500000E+002, 8.46543324E+000
6.90000000E+002, 8.13118166E+000
6.92500000E+002, 7.16294348E+000
6.95000000E+002, 6.91428244E+000
6.97500000E+002, 5.68822633E+000
7.00000000E+002, 4.11650434E+000
7.02500000E+002, 4.39611194E+000
7.05000000E+002, 2.65692823E+000
7.07500000E+002, 1.13426903E+000
7.10000000E+002, 8.46908980E-002
7.12500000E+002, -2.52772987E+000
7.15000000E+002, -5.31136358E+000
7.17500000E+002, -9.98065740E+000
7.20000000E+002, -1.11250756E+001
7.22500000E+002, -1.27018144E+001
7.25000000E+002, -8.28832559E+000
7.27500000E+002, -4.36818019E+000
7.30000000E+002, -7.02080989E-001
7.32500000E+002, -6.18278903E-002
7.35000000E+002, 3.46183545E+000
7.37500000E+002, 5.69559360E+000
7.40000000E+002, 6.37972172E+000
7.42500000E+002, 6.78878960E+000
7.45000000E+002, 8.86772881E+000
7.47500000E+002, 9.46130840E+000
7.50000000E+002, 1.01794836E+001
7.52500000E+002, 1.13162405E+001
7.55000000E+002, 1.22853854E+001
7.57500000E+002, 1.29895583E+001
7.60000000E+002, 1.37994250E+001
7.62500000E+002, 1.46908736E+001
7.65000000E+002, 1.52397336E+001
7.67500000E+002, 1.57280889E+001
7.70000000E+002, 1.66947355E+001
7.72500000E+002, 1.73606841E+001
7.75000000E+002, 1.77631584E+001
7.77500000E+002, 1.83701338E+001
7.80000000E+002, 1.90692073E+001
7.82500000E+002, 1.96303060E+001
7.85000000E+002, 2.01242826E+001
7.87500000E+002, 2.06253545E+001
7.90000000E+002, 2.12164159E+001
7.92500000E+002, 2.16553839E+001
7.95000000E+002, 2.23071041E+001
7.97500000E+002, 2.28959668E+001
8.00000000E+002, 2.34149140E+001
8.02500000E+002, 2.40213791E+001
8.05000000E+002, 2.46062654E+001
8.07500000E+002, 2.52732370E+001
8.10000000E+002, 2.56215769E+001
8.12500000E+002, 2.63473163E+001
8.15000000E+002, 2.70203014E+001
8.17500000E+002, 2.74325605E+001
8.20000000E+002, 2.80597110E+001
8.22500000E+002, 2.87417077E+001
8.25000000E+002, 2.95253102E+001
8.27500000E+002, 3.01448029E+001
8.30000000E+002, 3.08938979E+001
8.32500000E+002, 3.16960448E+001
8.35000000E+002, 3.25324646E+001
8.37500000E+002, 3.34241897E+001
8.40000000E+002, 3.43209338E+001
8.42500000E+002, 3.52824453E+001
8.45000000E+002, 3.62618553E+001
8.47500000E+002, 3.74389004E+001
8.50000000E+002, 3.85626016E+001
8.52500000E+002, 4.00756534E+001
8.55000000E+002, 4.15615372E+001
8.57500000E+002, 4.33413704E+001
8.60000000E+002, 4.54287262E+001
8.62500000E+002, 4.79412180E+001
8.65000000E+002, 5.07021672E+001
8.67500000E+002, 5.27341304E+001
8.70000000E+002, 5.19886336E+001
8.72500000E+002, 4.92841358E+001
8.75000000E+002, 4.68507292E+001
8.77500000E+002, 4.48740531E+001
8.80000000E+002, 4.32507116E+001
8.82500000E+002, 4.18942588E+001
8.85000000E+002, 4.07307124E+001
8.87500000E+002, 3.97186264E+001
8.90000000E+002, 3.88355758E+001
8.92500000E+002, 3.80059476E+001
8.95000000E+002, 3.73641043E+001
8.97500000E+002, 3.66621537E+001
9.00000000E+002, 3.60512681E+001
9.02500000E+002, 3.55507953E+001
9.05000000E+002, 3.50824567E+001
9.07500000E+002, 3.46115825E+001
9.10000000E+002, 3.41873967E+001
9.12500000E+002, 3.38629910E+001
9.15000000E+002, 3.34993858E+001
9.17500000E+002, 3.31786790E+001
9.20000000E+002, 3.28705169E+001
9.22500000E+002, 3.26577043E+001
9.25000000E+002, 3.23389664E+001
9.27500000E+002, 3.20435530E+001
9.30000000E+002, 3.17691535E+001
9.32500000E+002, 3.15237760E+001
9.35000000E+002, 3.12758190E+001
9.37500000E+002, 3.10832218E+001
9.40000000E+002, 3.09098535E+001
9.42500000E+002, 3.06844148E+001
9.45000000E+002, 3.05127093E+001
9.47500000E+002, 3.02895231E+001
9.50000000E+002, 3.01300159E+001
9.52500000E+002, 2.99873828E+001
9.55000000E+002, 2.98505412E+001
9.57500000E+002, 2.96549499E+001
9.60000000E+002, 2.95320705E+001
9.62500000E+002, 2.94100380E+001
9.65000000E+002, 2.93112249E+001
9.67500000E+002, 2.91691612E+001
9.70000000E+002, 2.90876669E+001
9.72500000E+002, 2.89314584E+001
9.75000000E+002, 2.88315983E+001
9.77500000E+002, 2.87282729E+001
9.80000000E+002, 2.86147093E+001
9.82500000E+002, 2.85381881E+001
9.85000000E+002, 2.84187640E+001
9.87500000E+002, 2.83712335E+001
9.90000000E+002, 2.82569899E+001
9.92500000E+002, 2.81641755E+001
9.95000000E+002, 2.80292494E+001
9.97500000E+002, 2.79967441E+001
1.00000000E+003, 2.79360083E+001
1.00250000E+003, 2.78481677E+001
1.00500000E+003, 2.78242197E+001
1.00750000E+003, 2.77730126E+001
1.01000000E+003, 2.77586429E+001
1.01250000E+003, 2.76842269E+001
1.01500000E+003, 2.76330705E+001
1.01750000E+003, 2.75051762E+001
1.02000000E+003, 2.74087143E+001
1.02250000E+003, 2.73954106E+001
1.02500000E+003, 2.73293015E+001
1.02750000E+003, 2.72783839E+001
1.03000000E+003, 2.71653571E+001
1.03250000E+003, 2.71630899E+001
1.03500000E+003, 2.70899869E+001
1.03750000E+003, 2.70490014E+001
1.04000000E+003, 2.69999291E+001
1.04250000E+003, 2.69889366E+001
1.04500000E+003, 2.69038116E+001
1.04750000E+003, 2.68689227E+001
1.05000000E+003, 2.68406258E+001
1.05250000E+003, 2.68148335E+001
1.05500000E+003, 2.67898106E+001
1.05750000E+003, 2.67170382E+001
1.06000000E+003, 2.67605733E+001
1.06250000E+003, 2.66993261E+001
1.06500000E+003, 2.66290075E+001
1.06750000E+003, 2.65629243E+001
1.07000000E+003, 2.65295496E+001
1.07250000E+003, 2.65620682E+001
1.07500000E+003, 2.65427330E+001
1.07750000E+003, 2.65387184E+001
1.08000000E+003, 2.65100280E+001
1.08250000E+003, 2.65016049E+001
1.08500000E+003, 2.64978222E+001
1.08750000E+003, 2.64188073E+001
1.09000000E+003, 2.64687895E+001
1.09250000E+003, 2.64324108E+001
1.09500000E+003, 2.63907622E+001
1.09750000E+003, 2.63640714E+001
1.10000000E+003, 2.63222095E+001
1.10250000E+003, 2.63697281E+001
1.10500000E+003, 2.63068204E+001
1.10750000E+003, 2.62963905E+001
1.11000000E+003, 2.62983826E+001
1.11250000E+003, 2.63164120E+001
1.11500000E+003, 2.62514543E+001
1.11750000E+003, 2.62167320E+001
1.12000000E+003, 2.62374636E+001
1.12250000E+003, 2.62202508E+001
1.12500000E+003, 2.62890685E+001
1.12750000E+003, 2.62945063E+001
1.13000000E+003, 2.62560509E+001
1.13250000E+003, 2.62479830E+001
1.13500000E+003, 2.62729774E+001
1.13750000E+003, 2.62429431E+001
1.14000000E+003, 2.62623301E+001
1.14250000E+003, 2.62340846E+001
1.14500000E+003, 2.63106761E+001
1.14750000E+003, 2.63279132E+001
1.15000000E+003, 2.62147077E+001
1.15250000E+003, 2.63348001E+001
1.15500000E+003, 2.63241126E+001
1.15750000E+003, 2.62512922E+001
1.16000000E+003, 2.63120582E+001
1.16250000E+003, 2.63027244E+001
1.16500000E+003, 2.63397426E+001
1.16750000E+003, 2.62665342E+001
1.17000000E+003, 2.64044164E+001
1.17250000E+003, 2.63045125E+001
1.17500000E+003, 2.63278113E+001
1.17750000E+003, 2.63514942E+001
1.18000000E+003, 2.62787298E+001
1.18250000E+003, 2.63076582E+001
1.18500000E+003, 2.63506719E+001
1.18750000E+003, 2.63003350E+001
1.19000000E+003, 2.63107366E+001
1.19250000E+003, 2.63789905E+001
1.19500000E+003, 2.63938185E+001
1.19750000E+003, 2.64161392E+001
1.20000000E+003, 2.63698069E+001
1.20250000E+003, 2.64196301E+001
1.20500000E+003, 2.64448298E+001
1.20750000E+003, 2.63965319E+001
1.21000000E+003, 2.64113780E+001
1.21250000E+003, 2.65370918E+001
1.21500000E+003, 2.65123881E+001
1.21750000E+003, 2.65742251E+001
1.22000000E+003, 2.65560078E+001
1.22250000E+003, 2.65535015E+001
1.22500000E+003, 2.65826434E+001
1.22750000E+003, 2.65447660E+001
1.23000000E+003, 2.65484611E+001
1.23250000E+003, 2.65417187E+001
1.23500000E+003, 2.66043331E+001
1.23750000E+003, 2.66102296E+001
1.24000000E+003, 2.66122581E+001
1.24250000E+003, 2.66356963E+001
1.24500000E+003, 2.66471426E+001
1.24750000E+003, 2.66769518E+001
1.25000000E+003, 2.66696312E+001
1.25250000E+003, 2.67346804E+001
1.25500000E+003, 2.67165959E+001
1.25750000E+003, 2.67880095E+001
1.26000000E+003, 2.67735222E+001
1.26250000E+003, 2.68518651E+001
1.26500000E+003, 2.68647109E+001
1.26750000E+003, 2.69007048E+001
1.27000000E+003, 2.69237604E+001
1.27250000E+003, 2.68936255E+001
1.27500000E+003, 2.70384117E+001
1.27750000E+003, 2.70251825E+001
1.28000000E+003, 2.70396404E+001
1.28250000E+003, 2.71014961E+001
1.28500000E+003, 2.71531774E+001
1.28750000E+003, 2.71774621E+001
1.29000000E+003, 2.72552920E+001
1.29250000E+003, 2.72813151E+001
1.29500000E+003, 2.73237565E+001
1.29750000E+003, 2.74035334E+001
1.30000000E+003, 2.74807441E+001
1.30250000E+003, 2.75031941E+001
1.30500000E+003, 2.76285556E+001
1.30750000E+003, 2.77240950E+001
1.31000000E+003, 2.78205710E+001
1.31250000E+003, 2.79748069E+001
1.31500000E+003, 2.80808963E+001
1.31750000E+003, 2.81952217E+001
1.32000000E+003, 2.84202020E+001
1.32250000E+003, 2.85427816E+001
1.32500000E+003, 2.87958831E+001
1.32750000E+003, 2.91364864E+001
1.33000000E+003, 2.96027003E+001
1.33250000E+003, 3.02665165E+001
1.33500000E+003, 3.13968327E+001
1.33750000E+003, 3.36094385E+001
1.34000000E+003, 3.88449772E+001
1.34250000E+003, 2.56784351E+001
1.34500000E+003, 1.24477124E+001
1.34750000E+003, 2.07833050E+001
1.35000000E+003, 2.30312612E+001
1.35250000E+003, 2.41772468E+001
1.35500000E+003, 2.48213869E+001
1.35750000E+003, 2.52208297E+001
1.36000000E+003, 2.55974931E+001
1.36250000E+003, 2.58863517E+001
1.36500000E+003, 2.60758247E+001
1.36750000E+003, 2.62580215E+001
1.37000000E+003, 2.63963371E+001
1.37250000E+003, 2.65327910E+001
1.37500000E+003, 2.66805536E+001
1.37750000E+003, 2.68188411E+001
1.38000000E+003, 2.69202749E+001
1.38250000E+003, 2.69551580E+001
1.38500000E+003, 2.70701494E+001
1.38750000E+003, 2.71951038E+001
1.39000000E+003, 2.72449727E+001
1.39250000E+003, 2.73521515E+001
1.39500000E+003, 2.74470339E+001
1.39750000E+003, 2.75076760E+001
1.40000000E+003, 2.75965572E+001
1.40250000E+003, 2.76216877E+001
1.40500000E+003, 2.77136842E+001
1.40750000E+003, 2.77823306E+001
1.41000000E+003, 2.78213315E+001
1.41250000E+003, 2.78825155E+001
1.41500000E+003, 2.79547836E+001
1.41750000E+003, 2.79906180E+001
1.42000000E+003, 2.80859658E+001
1.42250000E+003, 2.81140517E+001
1.42500000E+003, 2.82126130E+001
1.42750000E+003, 2.82782632E+001
1.43000000E+003, 2.82913484E+001
1.43250000E+003, 2.83481677E+001
1.43500000E+003, 2.84112371E+001
1.43750000E+003, 2.84582093E+001
1.44000000E+003, 2.85772312E+001
1.44250000E+003, 2.86116899E+001
1.44500000E+003, 2.86314628E+001
1.44750000E+003, 2.87294274E+001
1.45000000E+003, 2.87680100E+001
1.45250000E+003, 2.88315154E+001
1.45500000E+003, 2.88961185E+001
1.45750000E+003, 2.89414478E+001
1.46000000E+003, 2.90383199E+001
1.46250000E+003, 2.91070405E+001
1.46500000E+003, 2.91329788E+001
1.46750000E+003, 2.92089813E+001
1.47000000E+003, 2.92592331E+001
1.47250000E+003, 2.93530091E+001
1.47500000E+003, 2.93611402E+001
1.47750000E+003, 2.94401164E+001
1.48000000E+003, 2.95049428E+001
1.48250000E+003, 2.95162574E+001
1.48500000E+003, 2.96562047E+001
1.48750000E+003, 2.96983005E+001
1.49000000E+003, 2.97877283E+001
1.49250000E+003, 2.98354362E+001
1.49500000E+003, 2.98314517E+001
1.49750000E+003, 2.98633133E+001
1.50000000E+003, 3.00195271E+001
1.50250000E+003, 3.00553392E+001
1.50500000E+003, 3.01261641E+001
1.50750000E+003, 3.02096037E+001
1.51000000E+003, 3.02726861E+001
1.51250000E+003, 3.02515640E+001
1.51500000E+003, 3.03018969E+001
1.51750000E+003, 3.04156167E+001
1.52000000E+003, 3.04395822E+001
1.52250000E+003, 3.05609558E+001
1.52500000E+003, 3.06282106E+001
1.52750000E+003, 3.06732618E+001
1.53000000E+003, 3.07333522E+001
1.53250000E+003, 3.08057840E+001
1.53500000E+003, 3.08881073E+001
1.53750000E+003, 3.09585034E+001
1.54000000E+003, 3.10088683E+001
1.54250000E+003, 3.10664541E+001
1.54500000E+003, 3.11813562E+001
1.54750000E+003, 3.12104294E+001
1.55000000E+003, 3.12911827E+001
1.55250000E+003, 3.13727037E+001
1.55500000E+003, 3.14415707E+001
1.55750000E+003, 3.14704188E+001
1.56000000E+003, 3.15573939E+001
1.56250000E+003, 3.16010644E+001
1.56500000E+003, 3.16714203E+001
1.56750000E+003, 3.16985690E+001
1.57000000E+003, 3.18177452E+001
1.57250000E+003, 3.18486007E+001
1.57500000E+003, 3.19932184E+001
1.57750000E+003, 3.20311987E+001
1.58000000E+003, 3.20804790E+001
1.58250000E+003, 3.21600470E+001
1.58500000E+003, 3.22284369E+001
1.58750000E+003, 3.23030239E+001
1.59000000E+003, 3.24253937E+001
1.59250000E+003, 3.24849995E+001
1.59500000E+003, 3.25588657E+001
1.59750000E+003, 3.26489996E+001
1.60000000E+003, 3.27486375E+001
1.60250000E+003, 3.28108099E+001
1.60500000E+003, 3.28708788E+001
1.60750000E+003, 3.29950437E+001
1.61000000E+003, 3.30857067E+001
1.61250000E+003, 3.31733985E+001
1.61500000E+003, 3.32385869E+001
1.61750000E+003, 3.32783932E+001
1.62000000E+003, 3.33622025E+001
1.62250000E+003, 3.34907667E+001
1.62500000E+003, 3.35519622E+001
1.62750000E+003, 3.36284992E+001
1.63000000E+003, 3.37533978E+001
1.63250000E+003, 3.38800410E+001
1.63500000E+003, 3.39644374E+001
1.63750000E+003, 3.40533931E+001
1.64000000E+003, 3.41551380E+001
1.64250000E+003, 3.42547897E+001
1.64500000E+003, 3.43727023E+001
1.64750000E+003, 3.44620838E+001
1.65000000E+003, 3.45985737E+001
1.65250000E+003, 3.46940018E+001
1.65500000E+003, 3.48083581E+001
1.65750000E+003, 3.49530139E+001
1.66000000E+003, 3.50615890E+001
1.66250000E+003, 3.51392501E+001
1.66500000E+003, 3.52571398E+001
1.66750000E+003, 3.53838075E+001
1.67000000E+003, 3.54868794E+001
1.67250000E+003, 3.56215390E+001
1.67500000E+003, 3.57213203E+001
1.67750000E+003, 3.58481002E+001
1.68000000E+003, 3.60304568E+001
1.68250000E+003, 3.61480106E+001
1.68500000E+003, 3.63070793E+001
1.68750000E+003, 3.64462916E+001
1.69000000E+003, 3.65970883E+001
1.69250000E+003, 3.67208161E+001
1.69500000E+003, 3.69056309E+001
1.69750000E+003, 3.70293308E+001
1.70000000E+003, 3.72203034E+001
1.70250000E+003, 3.73613740E+001
1.70500000E+003, 3.74908040E+001
1.70750000E+003, 3.76772613E+001
1.71000000E+003, 3.78098504E+001
1.71250000E+003, 3.80019249E+001
1.71500000E+003, 3.81655707E+001
1.71750000E+003, 3.83503920E+001
1.72000000E+003, 3.85350785E+001
1.72250000E+003, 3.87137058E+001
1.72500000E+003, 3.88734712E+001
1.72750000E+003, 3.90865950E+001
1.73000000E+003, 3.93057174E+001
1.73250000E+003, 3.94667981E+001
1.73500000E+003, 3.96568345E+001
1.73750000E+003, 3.98417038E+001
1.74000000E+003, 4.00638974E+001
1.74250000E+003, 4.03141478E+001
1.74500000E+003, 4.05460397E+001
1.74750000E+003, 4.08035876E+001
1.75000000E+003, 4.10356896E+001
1.75250000E+003, 4.13353763E+001
1.75500000E+003, 4.15931347E+001
1.75750000E+003, 4.18945207E+001
1.76000000E+003, 4.21514368E+001
1.76250000E+003, 4.24394452E+001
1.76500000E+003, 4.27596573E+001
1.76750000E+003, 4.31296217E+001
1.77000000E+003, 4.34897874E+001
1.77250000E+003, 4.38233524E+001
1.77500000E+003, 4.42286570E+001
1.77750000E+003, 4.46793774E+001
1.78000000E+003, 4.51784368E+001
1.78250000E+003, 4.56953964E+001
1.78500000E+003, 4.63180927E+001
1.78750000E+003, 4.70886789E+001
1.79000000E+003, 4.80554094E+001
1.79250000E+003, 4.95830503E+001
