Label:, CH1-2: é¸îgêîâûìöä÷êî
2.82500000E+002, 2.58162362E+001
2.85000000E+002, 2.57169824E+001
2.87500000E+002, 2.58080101E+001
2.90000000E+002, 2.59149510E+001
2.92500000E+002, 2.53737139E+001
2.95000000E+002, 2.54964286E+001
2.97500000E+002, 2.51965438E+001
3.00000000E+002, 2.51058771E+001
3.02500000E+002, 2.52530509E+001
3.05000000E+002, 2.50569672E+001
3.07500000E+002, 2.48044107E+001
3.10000000E+002, 2.48293762E+001
3.12500000E+002, 2.48499742E+001
3.15000000E+002, 2.46266052E+001
3.17500000E+002, 2.49489515E+001
3.20000000E+002, 2.47757725E+001
3.22500000E+002, 2.45764535E+001
3.25000000E+002, 2.45879064E+001
3.27500000E+002, 2.48246008E+001
3.30000000E+002, 2.45283343E+001
3.32500000E+002, 2.46361225E+001
3.35000000E+002, 2.45128949E+001
3.37500000E+002, 2.43919705E+001
3.40000000E+002, 2.44402439E+001
3.42500000E+002, 2.43148254E+001
3.45000000E+002, 2.43200114E+001
3.47500000E+002, 2.41956588E+001
3.50000000E+002, 2.40691969E+001
3.52500000E+002, 2.39647338E+001
3.55000000E+002, 2.40835385E+001
3.57500000E+002, 2.39641681E+001
3.60000000E+002, 2.40652103E+001
3.62500000E+002, 2.39005333E+001
3.65000000E+002, 2.37694615E+001
3.67500000E+002, 2.37753450E+001
3.70000000E+002, 2.37214025E+001
3.72500000E+002, 2.34812614E+001
3.75000000E+002, 2.35294570E+001
3.77500000E+002, 2.34491113E+001
3.80000000E+002, 2.36330127E+001
3.82500000E+002, 2.35913499E+001
3.85000000E+002, 2.32526290E+001
3.87500000E+002, 2.31665851E+001
3.90000000E+002, 2.30808034E+001
3.92500000E+002, 2.31579398E+001
3.95000000E+002, 2.31641699E+001
3.97500000E+002, 2.31653073E+001
4.00000000E+002, 2.28832497E+001
4.02500000E+002, 2.29143435E+001
4.05000000E+002, 2.30540323E+001
4.07500000E+002, 2.29032001E+001
4.10000000E+002, 2.25679224E+001
4.12500000E+002, 2.23638431E+001
4.15000000E+002, 2.25024089E+001
4.17500000E+002, 2.23644498E+001
4.20000000E+002, 2.25975716E+001
4.22500000E+002, 2.22563297E+001
4.25000000E+002, 2.23514211E+001
4.27500000E+002, 2.22958822E+001
4.30000000E+002, 2.21972093E+001
4.32500000E+002, 2.19834661E+001
4.35000000E+002, 2.17583733E+001
4.37500000E+002, 2.17603334E+001
4.40000000E+002, 2.18379845E+001
4.42500000E+002, 2.17939599E+001
4.45000000E+002, 2.11322553E+001
4.47500000E+002, 2.12473912E+001
4.50000000E+002, 2.11013207E+001
4.52500000E+002, 2.09178461E+001
4.55000000E+002, 2.09790131E+001
4.57500000E+002, 2.13300712E+001
4.60000000E+002, 2.10073710E+001
4.62500000E+002, 2.08086035E+001
4.65000000E+002, 2.07252666E+001
4.67500000E+002, 2.07297638E+001
4.70000000E+002, 2.05059425E+001
4.72500000E+002, 2.03334877E+001
4.75000000E+002, 2.03056530E+001
4.77500000E+002, 1.99592858E+001
4.80000000E+002, 1.99483409E+001
4.82500000E+002, 1.94084328E+001
4.85000000E+002, 1.94607346E+001
4.87500000E+002, 1.92523065E+001
4.90000000E+002, 1.91199219E+001
4.92500000E+002, 1.88418559E+001
4.95000000E+002, 1.88476994E+001
4.97500000E+002, 1.84836312E+001
5.00000000E+002, 1.80923514E+001
5.02500000E+002, 1.73407891E+001
5.05000000E+002, 1.71744832E+001
5.07500000E+002, 1.62430671E+001
5.10000000E+002, 1.52004244E+001
5.12500000E+002, 1.45387213E+001
5.15000000E+002, 1.24561475E+001
5.17500000E+002, 9.65379115E+000
5.20000000E+002, 6.92817499E+000
5.22500000E+002, 5.67709562E+000
5.25000000E+002, 1.52519309E+001
5.27500000E+002, 2.27078624E+001
5.30000000E+002, 3.16829581E+001
5.32500000E+002, 4.58201038E+001
5.35000000E+002, 3.30821302E+001
5.37500000E+002, 2.90564669E+001
5.40000000E+002, 2.71805119E+001
5.42500000E+002, 2.57503420E+001
5.45000000E+002, 2.49235219E+001
5.47500000E+002, 2.42304807E+001
5.50000000E+002, 2.37381879E+001
5.52500000E+002, 2.31598312E+001
5.55000000E+002, 2.27332348E+001
5.57500000E+002, 2.21826565E+001
5.60000000E+002, 2.19231346E+001
5.62500000E+002, 2.15444579E+001
5.65000000E+002, 2.16323844E+001
5.67500000E+002, 2.06386071E+001
5.70000000E+002, 2.08419798E+001
5.72500000E+002, 2.00996827E+001
5.75000000E+002, 2.03346161E+001
5.77500000E+002, 2.02645528E+001
5.80000000E+002, 2.08119721E+001
5.82500000E+002, 1.96102073E+001
5.85000000E+002, 1.95484289E+001
5.87500000E+002, 1.96070220E+001
5.90000000E+002, 1.92319291E+001
5.92500000E+002, 1.89648877E+001
5.95000000E+002, 1.86303304E+001
5.97500000E+002, 1.83887800E+001
6.00000000E+002, 1.86037461E+001
6.02500000E+002, 1.79155090E+001
6.05000000E+002, 1.77946025E+001
6.07500000E+002, 1.81035287E+001
6.10000000E+002, 1.75220626E+001
6.12500000E+002, 1.78005028E+001
6.15000000E+002, 1.76415168E+001
6.17500000E+002, 1.66085813E+001
6.20000000E+002, 1.63803310E+001
6.22500000E+002, 1.59641516E+001
6.25000000E+002, 1.53775109E+001
6.27500000E+002, 1.43716551E+001
6.30000000E+002, 1.53187318E+001
6.32500000E+002, 1.53062336E+001
6.35000000E+002, 1.42555271E+001
6.37500000E+002, 1.41810714E+001
6.40000000E+002, 1.32872969E+001
6.42500000E+002, 1.35130063E+001
6.45000000E+002, 1.25735390E+001
6.47500000E+002, 1.26598763E+001
6.50000000E+002, 1.05673888E+001
6.52500000E+002, 1.11888401E+001
6.55000000E+002, 1.03015848E+001
6.57500000E+002, 8.85742214E+000
6.60000000E+002, 9.81646302E+000
6.62500000E+002, 8.43436180E+000
6.65000000E+002, 8.87108311E+000
6.67500000E+002, 5.52709073E+000
6.70000000E+002, 3.59822905E+000
6.72500000E+002, 2.19853324E+000
6.75000000E+002, -4.75242417E-001
6.77500000E+002, -9.93491222E+000
6.80000000E+002, -1.12141650E+001
6.82500000E+002, -5.98824729E+000
6.85000000E+002, -5.46983222E+000
6.87500000E+002, 2.11413893E+000
6.90000000E+002, 6.69790793E-001
6.92500000E+002, 3.14616501E+000
6.95000000E+002, 7.08453939E+000
6.97500000E+002, 7.99989938E+000
7.00000000E+002, 9.79298320E+000
7.02500000E+002, 1.08400743E+001
7.05000000E+002, 1.24131797E+001
7.07500000E+002, 1.22092520E+001
7.10000000E+002, 1.35400423E+001
7.12500000E+002, 1.50927965E+001
7.15000000E+002, 1.55598729E+001
7.17500000E+002, 1.61079369E+001
7.20000000E+002, 1.69299001E+001
7.22500000E+002, 1.76349106E+001
7.25000000E+002, 1.79882909E+001
7.27500000E+002, 1.87961523E+001
7.30000000E+002, 1.93468650E+001
7.32500000E+002, 1.99820677E+001
7.35000000E+002, 2.02872692E+001
7.37500000E+002, 2.09951664E+001
7.40000000E+002, 2.15092271E+001
7.42500000E+002, 2.23195877E+001
7.45000000E+002, 2.27276487E+001
7.47500000E+002, 2.32995665E+001
7.50000000E+002, 2.36874759E+001
7.52500000E+002, 2.42130321E+001
7.55000000E+002, 2.45260650E+001
7.57500000E+002, 2.54323427E+001
7.60000000E+002, 2.57655423E+001
7.62500000E+002, 2.62130645E+001
7.65000000E+002, 2.68072946E+001
7.67500000E+002, 2.70787589E+001
7.70000000E+002, 2.77167135E+001
7.72500000E+002, 2.79402480E+001
7.75000000E+002, 2.84736240E+001
7.77500000E+002, 2.89801319E+001
7.80000000E+002, 2.94567915E+001
7.82500000E+002, 2.99617561E+001
7.85000000E+002, 3.03692578E+001
7.87500000E+002, 3.07449931E+001
7.90000000E+002, 3.13417800E+001
7.92500000E+002, 3.17747108E+001
7.95000000E+002, 3.22642547E+001
7.97500000E+002, 3.26762206E+001
8.00000000E+002, 3.32262025E+001
8.02500000E+002, 3.36507949E+001
8.05000000E+002, 3.41966159E+001
8.07500000E+002, 3.48355853E+001
8.10000000E+002, 3.54534497E+001
8.12500000E+002, 3.58929675E+001
8.15000000E+002, 3.66698873E+001
8.17500000E+002, 3.70927166E+001
8.20000000E+002, 3.76839115E+001
8.22500000E+002, 3.83586582E+001
8.25000000E+002, 3.89491323E+001
8.27500000E+002, 3.96992401E+001
8.30000000E+002, 4.04119292E+001
8.32500000E+002, 4.11912396E+001
8.35000000E+002, 4.20508602E+001
8.37500000E+002, 4.27221752E+001
8.40000000E+002, 4.36451395E+001
8.42500000E+002, 4.44920613E+001
8.45000000E+002, 4.55127541E+001
8.47500000E+002, 4.67173972E+001
8.50000000E+002, 4.79750474E+001
8.52500000E+002, 4.93159408E+001
8.55000000E+002, 5.11361278E+001
8.57500000E+002, 5.29885707E+001
8.60000000E+002, 5.53948984E+001
8.62500000E+002, 5.80628167E+001
8.65000000E+002, 6.04688646E+001
8.67500000E+002, 6.11853839E+001
8.70000000E+002, 5.93076551E+001
8.72500000E+002, 5.68130211E+001
8.75000000E+002, 5.44165842E+001
8.77500000E+002, 5.26013622E+001
8.80000000E+002, 5.10006661E+001
8.82500000E+002, 4.99228245E+001
8.85000000E+002, 4.87312720E+001
8.87500000E+002, 4.77147870E+001
8.90000000E+002, 4.68758518E+001
8.92500000E+002, 4.61557359E+001
8.95000000E+002, 4.54689685E+001
8.97500000E+002, 4.48277084E+001
9.00000000E+002, 4.42846905E+001
9.02500000E+002, 4.36891387E+001
9.05000000E+002, 4.31816234E+001
9.07500000E+002, 4.29186978E+001
9.10000000E+002, 4.24805851E+001
9.12500000E+002, 4.18796782E+001
9.15000000E+002, 4.17484866E+001
9.17500000E+002, 4.13114013E+001
9.20000000E+002, 4.09984628E+001
9.22500000E+002, 4.07354495E+001
9.25000000E+002, 4.04173905E+001
9.27500000E+002, 4.01395524E+001
9.30000000E+002, 3.97492109E+001
9.32500000E+002, 3.95024036E+001
9.35000000E+002, 3.92906482E+001
9.37500000E+002, 3.90929741E+001
9.40000000E+002, 3.89280477E+001
9.42500000E+002, 3.87062814E+001
9.45000000E+002, 3.85183963E+001
9.47500000E+002, 3.83153848E+001
9.50000000E+002, 3.81291916E+001
9.52500000E+002, 3.78954477E+001
9.55000000E+002, 3.77693410E+001
9.57500000E+002, 3.76229013E+001
9.60000000E+002, 3.75596053E+001
9.62500000E+002, 3.73384452E+001
9.65000000E+002, 3.71130401E+001
9.67500000E+002, 3.70401396E+001
9.70000000E+002, 3.69405101E+001
9.72500000E+002, 3.67427653E+001
9.75000000E+002, 3.65119583E+001
9.77500000E+002, 3.64844363E+001
9.80000000E+002, 3.63505004E+001
9.82500000E+002, 3.62448182E+001
9.85000000E+002, 3.61100192E+001
9.87500000E+002, 3.60548505E+001
9.90000000E+002, 3.57991723E+001
9.92500000E+002, 3.57359961E+001
9.95000000E+002, 3.56991492E+001
9.97500000E+002, 3.56110016E+001
1.00000000E+003, 3.55279187E+001
1.00250000E+003, 3.54161264E+001
1.00500000E+003, 3.54616658E+001
1.00750000E+003, 3.52816893E+001
1.01000000E+003, 3.51476971E+001
1.01250000E+003, 3.50851782E+001
1.01500000E+003, 3.50009685E+001
1.01750000E+003, 3.49204016E+001
1.02000000E+003, 3.48551892E+001
1.02250000E+003, 3.47152241E+001
1.02500000E+003, 3.46821719E+001
1.02750000E+003, 3.45326069E+001
1.03000000E+003, 3.44818080E+001
1.03250000E+003, 3.44642642E+001
1.03500000E+003, 3.44521526E+001
1.03750000E+003, 3.43545443E+001
1.04000000E+003, 3.43257156E+001
1.04250000E+003, 3.42183564E+001
1.04500000E+003, 3.41933958E+001
1.04750000E+003, 3.40792060E+001
1.05000000E+003, 3.40387849E+001
1.05250000E+003, 3.40057011E+001
1.05500000E+003, 3.39658220E+001
1.05750000E+003, 3.38326257E+001
1.06000000E+003, 3.38020678E+001
1.06250000E+003, 3.37896729E+001
1.06500000E+003, 3.36564883E+001
1.06750000E+003, 3.35896573E+001
1.07000000E+003, 3.35689881E+001
1.07250000E+003, 3.36082930E+001
1.07500000E+003, 3.35314382E+001
1.07750000E+003, 3.35365364E+001
1.08000000E+003, 3.34482179E+001
1.08250000E+003, 3.33792330E+001
1.08500000E+003, 3.33782112E+001
1.08750000E+003, 3.33092974E+001
1.09000000E+003, 3.32594508E+001
1.09250000E+003, 3.33411005E+001
1.09500000E+003, 3.31932330E+001
1.09750000E+003, 3.31956517E+001
1.10000000E+003, 3.30742813E+001
1.10250000E+003, 3.30825781E+001
1.10500000E+003, 3.30968214E+001
1.10750000E+003, 3.30091664E+001
1.11000000E+003, 3.28970931E+001
1.11250000E+003, 3.29912925E+001
1.11500000E+003, 3.28461846E+001
1.11750000E+003, 3.28989115E+001
1.12000000E+003, 3.28530373E+001
1.12250000E+003, 3.27222408E+001
1.12500000E+003, 3.27751568E+001
1.12750000E+003, 3.27445852E+001
1.13000000E+003, 3.26923635E+001
1.13250000E+003, 3.27695991E+001
1.13500000E+003, 3.26964552E+001
1.13750000E+003, 3.26849159E+001
1.14000000E+003, 3.26241986E+001
1.14250000E+003, 3.26971298E+001
1.14500000E+003, 3.26436059E+001
1.14750000E+003, 3.26140161E+001
1.15000000E+003, 3.24991282E+001
1.15250000E+003, 3.25001190E+001
1.15500000E+003, 3.24316984E+001
1.15750000E+003, 3.23661370E+001
1.16000000E+003, 3.23028448E+001
1.16250000E+003, 3.22812116E+001
1.16500000E+003, 3.22728961E+001
1.16750000E+003, 3.22823182E+001
1.17000000E+003, 3.21249384E+001
1.17250000E+003, 3.21467388E+001
1.17500000E+003, 3.22415538E+001
1.17750000E+003, 3.20735001E+001
1.18000000E+003, 3.22365553E+001
1.18250000E+003, 3.22111228E+001
1.18500000E+003, 3.23285400E+001
1.18750000E+003, 3.22353118E+001
1.19000000E+003, 3.20429844E+001
1.19250000E+003, 3.21826766E+001
1.19500000E+003, 3.21132290E+001
1.19750000E+003, 3.19672502E+001
1.20000000E+003, 3.19369349E+001
1.20250000E+003, 3.19304561E+001
1.20500000E+003, 3.17289623E+001
1.20750000E+003, 3.18132429E+001
1.21000000E+003, 3.18227537E+001
1.21250000E+003, 3.18145568E+001
1.21500000E+003, 3.18060607E+001
1.21750000E+003, 3.18834833E+001
1.22000000E+003, 3.17653014E+001
1.22250000E+003, 3.17503942E+001
1.22500000E+003, 3.17468208E+001
1.22750000E+003, 3.17399337E+001
1.23000000E+003, 3.16875133E+001
1.23250000E+003, 3.17778185E+001
1.23500000E+003, 3.15221520E+001
1.23750000E+003, 3.17161513E+001
1.24000000E+003, 3.16390200E+001
1.24250000E+003, 3.16036183E+001
1.24500000E+003, 3.15153687E+001
1.24750000E+003, 3.15906437E+001
1.25000000E+003, 3.14436617E+001
1.25250000E+003, 3.14564124E+001
1.25500000E+003, 3.14657245E+001
1.25750000E+003, 3.14256333E+001
1.26000000E+003, 3.14593381E+001
1.26250000E+003, 3.13305352E+001
1.26500000E+003, 3.13453059E+001
1.26750000E+003, 3.12880379E+001
1.27000000E+003, 3.12663454E+001
1.27250000E+003, 3.11792628E+001
1.27500000E+003, 3.12118626E+001
1.27750000E+003, 3.11770656E+001
1.28000000E+003, 3.11624439E+001
1.28250000E+003, 3.12647806E+001
1.28500000E+003, 3.11792353E+001
1.28750000E+003, 3.11476544E+001
1.29000000E+003, 3.09908857E+001
1.29250000E+003, 3.11061153E+001
1.29500000E+003, 3.10541279E+001
1.29750000E+003, 3.10302914E+001
1.30000000E+003, 3.08563993E+001
1.30250000E+003, 3.08999505E+001
1.30500000E+003, 3.09277751E+001
1.30750000E+003, 3.08450310E+001
1.31000000E+003, 3.07715917E+001
1.31250000E+003, 3.07024586E+001
1.31500000E+003, 3.06828082E+001
1.31750000E+003, 3.06156369E+001
1.32000000E+003, 3.05508240E+001
1.32250000E+003, 3.04082241E+001
1.32500000E+003, 3.02781827E+001
1.32750000E+003, 3.00345982E+001
1.33000000E+003, 2.96919959E+001
1.33250000E+003, 2.92495406E+001
1.33500000E+003, 2.79293317E+001
1.33750000E+003, 3.01474495E+001
1.34000000E+003, 3.49905451E+001
1.34250000E+003, 3.31200515E+001
1.34500000E+003, 3.25136302E+001
1.34750000E+003, 3.20373768E+001
1.35000000E+003, 3.17518936E+001
1.35250000E+003, 3.15446796E+001
1.35500000E+003, 3.14418633E+001
1.35750000E+003, 3.13600002E+001
1.36000000E+003, 3.13115973E+001
1.36250000E+003, 3.12469682E+001
1.36500000E+003, 3.11976499E+001
1.36750000E+003, 3.12050698E+001
1.37000000E+003, 3.11188474E+001
1.37250000E+003, 3.11257170E+001
1.37500000E+003, 3.09812383E+001
1.37750000E+003, 3.10403676E+001
1.38000000E+003, 3.09544341E+001
1.38250000E+003, 3.09643589E+001
1.38500000E+003, 3.09975384E+001
1.38750000E+003, 3.08993968E+001
1.39000000E+003, 3.07828876E+001
1.39250000E+003, 3.09057873E+001
1.39500000E+003, 3.09173903E+001
1.39750000E+003, 3.08217080E+001
1.40000000E+003, 3.08435334E+001
1.40250000E+003, 3.07765130E+001
1.40500000E+003, 3.07893926E+001
1.40750000E+003, 3.08931712E+001
1.41000000E+003, 3.08635635E+001
1.41250000E+003, 3.08035146E+001
1.41500000E+003, 3.07453682E+001
1.41750000E+003, 3.07548842E+001
1.42000000E+003, 3.06304258E+001
1.42250000E+003, 3.07335502E+001
1.42500000E+003, 3.06830234E+001
1.42750000E+003, 3.07266412E+001
1.43000000E+003, 3.06412885E+001
1.43250000E+003, 3.07170388E+001
1.43500000E+003, 3.05816467E+001
1.43750000E+003, 3.05292589E+001
1.44000000E+003, 3.05105525E+001
1.44250000E+003, 3.04693654E+001
1.44500000E+003, 3.05487300E+001
1.44750000E+003, 3.05162346E+001
1.45000000E+003, 3.04596856E+001
1.45250000E+003, 3.05174837E+001
1.45500000E+003, 3.05640832E+001
1.45750000E+003, 3.05255939E+001
1.46000000E+003, 3.05471080E+001
1.46250000E+003, 3.05295105E+001
1.46500000E+003, 3.04797177E+001
1.46750000E+003, 3.03965245E+001
1.47000000E+003, 3.05587632E+001
1.47250000E+003, 3.04156461E+001
1.47500000E+003, 3.05626458E+001
1.47750000E+003, 3.03717293E+001
1.48000000E+003, 3.03791201E+001
1.48250000E+003, 3.05291867E+001
1.48500000E+003, 3.04198503E+001
1.48750000E+003, 3.03664741E+001
1.49000000E+003, 3.02740665E+001
1.49250000E+003, 3.03925626E+001
1.49500000E+003, 3.04069880E+001
1.49750000E+003, 3.03614404E+001
1.50000000E+003, 3.03237152E+001
1.50250000E+003, 3.02360864E+001
1.50500000E+003, 3.02888798E+001
1.50750000E+003, 3.02234157E+001
1.51000000E+003, 3.03518341E+001
1.51250000E+003, 3.03080225E+001
1.51500000E+003, 3.03373275E+001
1.51750000E+003, 3.03007371E+001
1.52000000E+003, 3.04609268E+001
1.52250000E+003, 3.02893957E+001
1.52500000E+003, 3.03242215E+001
1.52750000E+003, 3.02814365E+001
1.53000000E+003, 3.03681411E+001
1.53250000E+003, 3.02466827E+001
1.53500000E+003, 3.02172431E+001
1.53750000E+003, 3.00968045E+001
1.54000000E+003, 3.00535186E+001
1.54250000E+003, 3.01329697E+001
1.54500000E+003, 3.02424408E+001
1.54750000E+003, 3.00390383E+001
1.55000000E+003, 3.02299671E+001
1.55250000E+003, 3.02665658E+001
1.55500000E+003, 3.01536641E+001
1.55750000E+003, 3.01654972E+001
1.56000000E+003, 3.01813520E+001
1.56250000E+003, 3.00314572E+001
1.56500000E+003, 3.00519678E+001
1.56750000E+003, 3.00607709E+001
1.57000000E+003, 3.01024989E+001
1.57250000E+003, 2.99879870E+001
1.57500000E+003, 2.99609505E+001
1.57750000E+003, 2.99793999E+001
1.58000000E+003, 2.99085021E+001
1.58250000E+003, 2.99357752E+001
1.58500000E+003, 2.98749243E+001
1.58750000E+003, 2.97378322E+001
1.59000000E+003, 2.98908712E+001
1.59250000E+003, 2.98343808E+001
1.59500000E+003, 2.98213561E+001
1.59750000E+003, 2.98379534E+001
1.60000000E+003, 2.97366215E+001
1.60250000E+003, 2.97488384E+001
1.60500000E+003, 2.98569851E+001
1.60750000E+003, 2.97268922E+001
1.61000000E+003, 2.97320122E+001
1.61250000E+003, 2.96220173E+001
1.61500000E+003, 2.97376815E+001
1.61750000E+003, 2.97345884E+001
1.62000000E+003, 2.96242613E+001
1.62250000E+003, 2.94052822E+001
1.62500000E+003, 2.93973960E+001
1.62750000E+003, 2.94773390E+001
1.63000000E+003, 2.94970872E+001
1.63250000E+003, 2.95218924E+001
1.63500000E+003, 2.94078658E+001
1.63750000E+003, 2.94399955E+001
1.64000000E+003, 2.94501394E+001
1.64250000E+003, 2.93785522E+001
1.64500000E+003, 2.93759422E+001
1.64750000E+003, 2.93723562E+001
1.65000000E+003, 2.93096674E+001
1.65250000E+003, 2.93100562E+001
1.65500000E+003, 2.94634382E+001
1.65750000E+003, 2.91745474E+001
1.66000000E+003, 2.92110836E+001
1.66250000E+003, 2.91503067E+001
1.66500000E+003, 2.90472617E+001
1.66750000E+003, 2.91339529E+001
1.67000000E+003, 2.89758874E+001
1.67250000E+003, 2.88721157E+001
1.67500000E+003, 2.89540551E+001
1.67750000E+003, 2.89903121E+001
1.68000000E+003, 2.87853154E+001
1.68250000E+003, 2.88403986E+001
1.68500000E+003, 2.86767719E+001
1.68750000E+003, 2.86725167E+001
1.69000000E+003, 2.86333379E+001
1.69250000E+003, 2.85041389E+001
1.69500000E+003, 2.86443691E+001
1.69750000E+003, 2.85518190E+001
1.70000000E+003, 2.85621160E+001
1.70250000E+003, 2.84198290E+001
1.70500000E+003, 2.84256125E+001
1.70750000E+003, 2.83449797E+001
1.71000000E+003, 2.83158372E+001
1.71250000E+003, 2.80927655E+001
1.71500000E+003, 2.83588726E+001
1.71750000E+003, 2.81808818E+001
1.72000000E+003, 2.81050243E+001
1.72250000E+003, 2.79135295E+001
1.72500000E+003, 2.78222200E+001
1.72750000E+003, 2.77346395E+001
1.73000000E+003, 2.77137021E+001
1.73250000E+003, 2.75692035E+001
1.73500000E+003, 2.74376596E+001
1.73750000E+003, 2.73884232E+001
1.74000000E+003, 2.72788636E+001
1.74250000E+003, 2.71177609E+001
1.74500000E+003, 2.71817238E+001
1.74750000E+003, 2.68395100E+001
1.75000000E+003, 2.66169512E+001
1.75250000E+003, 2.64282566E+001
1.75500000E+003, 2.65815693E+001
1.75750000E+003, 2.61197386E+001
1.76000000E+003, 2.60492829E+001
1.76250000E+003, 2.56526164E+001
1.76500000E+003, 2.54281787E+001
1.76750000E+003, 2.47453139E+001
1.77000000E+003, 2.46363440E+001
1.77250000E+003, 2.38934954E+001
1.77500000E+003, 2.26211219E+001
1.77750000E+003, 2.20623911E+001
1.78000000E+003, 2.03943575E+001
1.78250000E+003, 1.82001208E+001
1.78500000E+003, 1.19603440E+001
1.78750000E+003, 1.18781199E+001
1.79000000E+003, 2.26490893E+001
1.79250000E+003, 3.09030827E+001
